tables,rows,score
1,10000,0.0017387200146913528
1,100000,0.0016931799240410329
1,1000000,0.0018741799984127283
2,10000,0.003873699996620417
2,100000,0.004272639844566583
2,1000000,0.00488042002543807
3,10000,0.006427019974216819
3,100000,0.0067797800526022915
3,1000000,0.007364660035818815
