tables,rows,score
1,10000,0.001473020063713193
1,100000,0.001418239949271083
1,1000000,0.0017809400334954262
2,10000,0.0013691400177776813
2,100000,0.0013705399818718434
2,1000000,0.0017416199669241905
3,10000,0.0013449800200760365
3,100000,0.0013794400729238987
3,1000000,0.0015867199748754502
